Pixel,WL,Used,ADC(1)
1014,736,1,328.0991736
1015,736.25,1,401.6528926
1016,736.5,1,446.2809917
1017,736.75,1,362.8099174
1018,737,1,310.7438017
1019,737.25,1,475.2066116
1020,737.5,1,417.3553719
1021,737.75,1,311.5702479
1022,738,1,402.4793388
1023,738.25,1,447.107438
1024,738.5,1,294.214876
1025,738.75,1,506.6115702
1026,739,1,309.9173554
1027,739.25,1,304.9586777
1028,739.5,1,340.4958678
1029,739.75,1,234.7107438
1030,740,1,361.9834711
1031,740.313,1,400.8264463
1032,740.625,1,492.5619835
1033,740.938,1,293.3884298
1034,741.25,1,336.3636364
1035,741.563,1,371.0743802
1036,741.875,1,296.6942149
1037,742.188,1,442.1487603
1038,742.5,1,250.4132231
1039,742.813,1,333.0578512
1040,743.125,1,375.2066116
1041,743.438,1,405.785124
1042,743.75,1,346.2809917
1043,744.063,1,373.553719
1044,744.375,1,336.3636364
1045,744.688,1,249.5867769
1046,745,1,251.2396694
1047,745.313,1,339.6694215
1048,745.625,1,205.785124
1049,745.938,1,354.5454545
1050,746.25,1,216.5289256
1051,746.563,1,241.322314
1052,746.875,1,255.3719008
1053,747.188,1,252.0661157
1054,747.5,1,267.768595
1055,747.813,1,331.4049587
1056,748.125,1,291.7355372
1057,748.438,1,303.3057851
1058,748.75,1,214.0495868
1059,749.063,1,353.7190083
1060,749.375,1,240.4958678
1061,749.688,1,316.5289256
1062,750,1,139.6694215
1063,750.278,1,250.4132231
1064,750.556,1,306.6115702
1065,750.833,1,180.1652893
1066,751.111,1,179.338843
1067,751.389,1,253.7190083
1068,751.667,1,339.6694215
1069,751.945,1,258.677686
1070,752.222,1,314.0495868
1071,752.5,1,253.7190083
1072,752.778,1,292.5619835
1073,753.056,1,389.2561983
1074,753.333,1,197.5206612
1075,753.611,1,334.7107438
1076,753.889,1,261.1570248
1077,754.167,1,187.6033058
1078,754.445,1,265.2892562
1079,754.722,1,331.4049587
1080,755,1,367.768595
1081,755.278,1,310.7438017
1082,755.556,1,220.661157
1083,755.833,1,326.446281
1084,756.111,1,190.0826446
1085,756.389,1,277.6859504
1086,756.667,1,217.3553719
1087,756.945,1,287.6033058
1088,757.222,1,291.7355372
1089,757.5,1,305.785124
1090,757.778,1,210.7438017
1091,758.056,1,350.4132231
1092,758.333,1,371.0743802
1093,758.611,1,295.8677686
1094,758.889,1,281.8181818
1095,759.167,1,266.9421488
1096,759.445,1,128.0991736
1097,759.722,1,303.3057851
1098,760,1,176.0330579
1099,760.278,1,184.2975207
1100,760.556,1,295.8677686
1101,760.833,1,97.52066116
1102,761.111,1,284.2975207
1103,761.389,1,201.6528926
1104,761.667,1,168.5950413
1105,761.945,1,180.9917355
1106,762.222,1,77.68595041
1107,762.5,1,179.338843
1108,762.778,1,70.24793388
1109,763.056,1,139.6694215
1110,763.333,1,133.0578512
1111,763.611,1,188.4297521
1112,763.889,1,201.6528926
1113,764.167,1,161.1570248
1114,764.445,1,77.68595041
1115,764.722,1,113.2231405
1116,765,1,126.446281
1117,765.278,1,149.5867769
1118,765.556,1,161.9834711
1119,765.833,1,192.5619835
1120,766.111,1,90.08264463
1121,766.389,1,244.6280992
1122,766.667,1,138.8429752
1123,766.945,1,250.4132231
1124,767.222,1,316.5289256
1125,767.5,1,162.8099174
1126,767.778,1,154.5454545
1127,768.056,1,276.8595041
1128,768.333,1,273.553719
1129,768.611,1,283.4710744
1130,768.889,1,131.4049587
1131,769.167,1,194.214876
1132,769.445,1,280.9917355
1133,769.722,1,255.3719008
1134,770,1,293.3884298
1135,770.345,1,218.1818182
1136,770.69,1,373.553719
1137,771.035,1,319.8347107
1138,771.379,1,201.6528926
1139,771.724,1,375.2066116
1140,772.069,1,371.0743802
1141,772.414,1,313.2231405
1142,772.759,1,323.9669421
1143,773.104,1,288.4297521
1144,773.448,1,298.3471074
1145,773.793,1,295.0413223
1146,774.138,1,219.0082645
1147,774.483,1,314.8760331
1148,774.828,1,446.2809917
1149,775.172,1,351.2396694
1150,775.517,1,283.4710744
1151,775.862,1,375.2066116
1152,776.207,1,374.3801653
1153,776.552,1,415.7024793
1154,776.897,1,399.1735537
1155,777.241,1,303.3057851
1156,777.586,1,339.6694215
1157,777.931,1,261.9834711
1158,778.276,1,332.231405
1159,778.621,1,395.8677686
1160,778.966,1,336.3636364
1161,779.31,1,440.4958678
1162,779.655,1,265.2892562
1163,780,1,295.8677686
1164,780.286,1,414.0495868
1165,780.571,1,218.1818182
1166,780.857,1,420.661157
1167,781.143,1,335.5371901
1168,781.429,1,369.4214876
1169,781.714,1,264.4628099
1170,782,1,357.8512397
1171,782.286,1,395.0413223
1172,782.571,1,376.8595041
1173,782.857,1,376.0330579
1174,783.143,1,347.107438
1175,783.429,1,376.8595041
1176,783.714,1,422.3140496
1177,784,1,271.9008264
1178,784.286,1,427.2727273
1179,784.571,1,303.3057851
1180,784.857,1,314.8760331
1181,785.143,1,309.9173554
1182,785.429,1,260.3305785
1183,785.714,1,427.2727273
1184,786,1,290.0826446
1185,786.286,1,421.4876033
1186,786.571,1,268.5950413
1187,786.857,1,329.7520661
1188,787.143,1,453.7190083
1189,787.429,1,204.1322314
1190,787.714,1,428.9256198
1191,788,1,366.9421488
1192,788.286,1,377.6859504
1193,788.571,1,369.4214876
1194,788.857,1,259.5041322
1195,789.143,1,320.661157
1196,789.429,1,408.2644628
1197,789.714,1,377.6859504
1198,790,1,392.5619835
1199,790.294,1,346.2809917
1200,790.588,1,483.4710744
1201,790.882,1,257.0247934
1202,791.177,1,390.9090909
1203,791.471,1,342.1487603
1204,791.765,1,295.0413223
1205,792.059,1,321.4876033
1206,792.353,1,295.8677686
1207,792.647,1,308.2644628
1208,792.941,1,389.2561983
1209,793.235,1,336.3636364
1210,793.529,1,302.4793388
1211,793.824,1,356.1983471
1212,794.118,1,354.5454545
1213,794.412,1,189.2561983
1214,794.706,1,351.2396694
1215,795,1,323.1404959
1216,795.294,1,332.231405
1217,795.588,1,453.7190083
1218,795.882,1,292.5619835
1219,796.177,1,399.1735537
1220,796.471,1,409.0909091
1221,796.765,1,361.1570248
1222,797.059,1,361.1570248
1223,797.353,1,309.9173554
1224,797.647,1,351.2396694
1225,797.941,1,196.6942149
1226,798.235,1,249.5867769
1227,798.529,1,328.9256198
1228,798.824,1,363.6363636
1229,799.118,1,354.5454545
1230,799.412,1,385.9504132
1231,799.706,1,242.9752066
1232,800,1,366.9421488
1233,800.357,1,401.6528926
1234,800.714,1,329.7520661
1235,801.071,1,280.9917355
1236,801.429,1,363.6363636
1237,801.786,1,144.6280992
1238,802.143,1,320.661157
1239,802.5,1,369.4214876
1240,802.857,1,324.7933884
1241,803.214,1,441.322314
1242,803.571,1,187.6033058
1243,803.929,1,276.8595041
1244,804.286,1,390.9090909
1245,804.643,1,258.677686
1246,805,1,385.1239669
1247,805.357,1,369.4214876
1248,805.714,1,300
1249,806.071,1,409.0909091
1250,806.429,1,349.5867769
1251,806.786,1,440.4958678
1252,807.143,1,383.4710744
1253,807.5,1,353.7190083
1254,807.857,1,327.2727273
1255,808.214,1,379.338843
1256,808.571,1,352.0661157
1257,808.929,1,374.3801653
1258,809.286,1,352.0661157
1259,809.643,1,322.3140496
1260,810,1,334.7107438
1261,810.313,1,342.9752066
1262,810.625,1,323.1404959
1263,810.938,1,240.4958678
1264,811.25,1,287.6033058
1265,811.563,1,366.1157025
1266,811.875,1,351.2396694
1267,812.188,1,336.3636364
1268,812.5,1,304.9586777
1269,812.813,1,271.9008264
1270,813.125,1,326.446281
1271,813.438,1,487.6033058
1272,813.75,1,435.5371901
1273,814.063,1,290.0826446
1274,814.375,1,314.0495868
1275,814.688,1,354.5454545
1276,815,1,434.7107438
1277,815.313,1,320.661157
1278,815.625,1,390.9090909
1279,815.938,1,400.8264463
1280,816.25,1,334.7107438
1281,816.563,1,488.4297521
1282,816.875,1,193.3884298
1283,817.188,1,419.8347107
1284,817.5,1,357.8512397
1285,817.813,1,276.8595041
1286,818.125,1,340.4958678
1287,818.438,1,351.2396694
1288,818.75,1,441.322314
1289,819.063,1,359.5041322
1290,819.375,1,350.4132231
1291,819.688,1,303.3057851
1292,820,1,404.9586777
1293,820.303,1,359.5041322
1294,820.606,1,209.9173554
1295,820.909,1,382.6446281
1296,821.212,1,390.0826446
1297,821.515,1,319.8347107
1298,821.818,1,333.0578512
1299,822.121,1,368.5950413
1300,822.424,1,442.9752066
1301,822.727,1,333.0578512
1302,823.03,1,392.5619835
1303,823.333,1,357.8512397
1304,823.636,1,221.4876033
1305,823.939,1,447.9338843
1306,824.242,1,187.6033058
1307,824.546,1,381.8181818
1308,824.849,1,401.6528926
1309,825.152,1,342.9752066
1310,825.455,1,341.322314
1311,825.758,1,306.6115702
1312,826.061,1,326.446281
1313,826.364,1,464.4628099
1314,826.667,1,342.1487603
1315,826.97,1,286.7768595
1316,827.273,1,342.9752066
1317,827.576,1,375.2066116
1318,827.879,1,229.7520661
1319,828.182,1,409.9173554
1320,828.485,1,348.7603306
1321,828.788,1,347.107438
1322,829.091,1,243.8016529
1323,829.394,1,216.5289256
1324,829.697,1,377.6859504
1325,830,1,322.3140496
1326,830.313,1,483.4710744
1327,830.625,1,328.0991736
1328,830.938,1,295.0413223
1329,831.25,1,422.3140496
1330,831.563,1,212.3966942
1331,831.875,1,388.4297521
1332,832.188,1,275.2066116
1333,832.5,1,313.2231405
1334,832.813,1,415.7024793
1335,833.125,1,458.677686
1336,833.438,1,349.5867769
1337,833.75,1,346.2809917
1338,834.063,1,349.5867769
1339,834.375,1,316.5289256
1340,834.688,1,352.0661157
1341,835,1,288.4297521
1342,835.313,1,182.6446281
1343,835.625,1,327.2727273
1344,835.938,1,235.5371901
1345,836.25,1,425.6198347
1346,836.563,1,366.1157025
1347,836.875,1,318.1818182
1348,837.188,1,391.7355372
1349,837.5,1,338.0165289
1350,837.813,1,348.7603306
1351,838.125,1,432.231405
1352,838.438,1,291.7355372
1353,838.75,1,343.8016529
1354,839.063,1,179.338843
1355,839.375,1,356.1983471
1356,839.688,1,400
1357,840,1,352.892562
1358,840.294,1,490.0826446
1359,840.588,1,261.9834711
1360,840.882,1,331.4049587
1361,841.177,1,400.8264463
1362,841.471,1,317.3553719
1363,841.765,1,341.322314
1364,842.059,1,247.107438
1365,842.353,1,321.4876033
1366,842.647,1,274.3801653
1367,842.941,1,390.0826446
1368,843.235,1,430.5785124
1369,843.529,1,339.6694215
1370,843.824,1,327.2727273
1371,844.118,1,357.0247934
1372,844.412,1,314.0495868
1373,844.706,1,311.5702479
1374,845,1,245.4545455
1375,845.294,1,379.338843
1376,845.588,1,317.3553719
1377,845.882,1,560.3305785
1378,846.177,1,354.5454545
1379,846.471,1,400.8264463
1380,846.765,1,396.6942149
1381,847.059,1,195.0413223
1382,847.353,1,408.2644628
1383,847.647,1,428.0991736
1384,847.941,1,343.8016529
1385,848.235,1,391.7355372
1386,848.529,1,259.5041322
1387,848.824,1,319.0082645
1388,849.118,1,519.0082645
1389,849.412,1,415.7024793
1390,849.706,1,373.553719
1391,850,1,280.1652893
1392,850.238,1,394.214876
1393,850.476,1,390.0826446
1394,850.714,1,346.2809917
1395,850.952,1,436.3636364
1396,851.191,1,357.0247934
1397,851.429,1,285.1239669
1398,851.667,1,281.8181818
1399,851.905,1,368.5950413
1400,852.143,1,342.9752066
1401,852.381,1,328.0991736
1402,852.619,1,236.3636364
1403,852.857,1,319.8347107
1404,853.095,1,381.8181818
1405,853.333,1,400.8264463
1406,853.571,1,363.6363636
1407,853.81,1,427.2727273
1408,854.048,1,379.338843
1409,854.286,1,468.5950413
1410,854.524,1,380.9917355
1411,854.762,1,302.4793388
1412,855,1,428.0991736
1413,855.238,1,319.8347107
1414,855.476,1,346.2809917
1415,855.714,1,405.785124
1416,855.952,1,347.107438
1417,856.191,1,450.4132231
1418,856.429,1,352.0661157
1419,856.667,1,341.322314
1420,856.905,1,343.8016529
1421,857.143,1,264.4628099
1422,857.381,1,369.4214876
1423,857.619,1,204.1322314
1424,857.857,1,375.2066116
1425,858.095,1,361.1570248
1426,858.333,1,359.5041322
1427,858.571,1,399.1735537
1428,858.81,1,290.0826446
1429,859.048,1,290.0826446
1430,859.286,1,391.7355372
1431,859.524,1,387.6033058
1432,859.762,1,350.4132231
1433,860,1,309.9173554
1434,860.357,1,368.5950413
1435,860.714,1,190.0826446
1436,861.071,1,419.0082645
1437,861.429,1,370.2479339
1438,861.786,1,389.2561983
1439,862.143,1,397.5206612
1440,862.5,1,224.7933884
1441,862.857,1,465.2892562
1442,863.214,1,223.9669421
1443,863.571,1,501.6528926
1444,863.929,1,335.5371901
1445,864.286,1,246.2809917
1446,864.643,1,429.7520661
1447,865,1,255.3719008
1448,865.357,1,476.0330579
1449,865.714,1,331.4049587
1450,866.071,1,276.0330579
1451,866.429,1,291.7355372
1452,866.786,1,372.7272727
1453,867.143,1,284.2975207
1454,867.5,1,342.1487603
1455,867.857,1,301.6528926
1456,868.214,1,384.2975207
1457,868.571,1,304.9586777
1458,868.929,1,394.214876
1459,869.286,1,270.2479339
1460,869.643,1,298.3471074
1461,870,1,250.4132231
1462,870.238,1,347.9338843
1463,870.476,1,467.768595
1464,870.714,1,309.9173554
1465,870.952,1,357.8512397
1466,871.191,1,258.677686
1467,871.429,1,382.6446281
1468,871.667,1,393.3884298
1469,871.905,1,273.553719
1470,872.143,1,299.1735537
1471,872.381,1,201.6528926
1472,872.619,1,319.8347107
1473,872.857,1,438.8429752
1474,873.095,1,300.8264463
1475,873.333,1,384.2975207
1476,873.571,1,347.9338843
1477,873.81,1,209.0909091
1478,874.048,1,353.7190083
1479,874.286,1,328.9256198
1480,874.524,1,270.2479339
1481,874.762,1,183.4710744
1482,875,1,212.3966942
1483,875.238,1,220.661157
1484,875.476,1,316.5289256
1485,875.714,1,321.4876033
1486,875.952,1,314.8760331
1487,876.191,1,322.3140496
1488,876.429,1,271.0743802
1489,876.667,1,270.2479339
1490,876.905,1,191.7355372
1491,877.143,1,167.768595
1492,877.381,1,254.5454545
1493,877.619,1,31.40495868
1494,877.857,1,313.2231405
1495,878.095,1,286.7768595
1496,878.333,1,304.9586777
1497,878.571,1,216.5289256
1498,878.81,1,133.0578512
1499,879.048,1,317.3553719
1500,879.286,1,333.0578512
1501,879.524,1,188.4297521
1502,879.762,1,283.4710744
1503,880,1,246.2809917
1504,880.263,1,233.0578512
1505,880.526,1,479.338843
1506,880.79,1,405.785124
1507,881.053,1,288.4297521
1508,881.316,1,331.4049587
1509,881.579,1,266.9421488
1510,881.842,1,238.8429752
1511,882.105,1,420.661157
1512,882.368,1,392.5619835
1513,882.632,1,343.8016529
1514,882.895,1,266.9421488
1515,883.158,1,259.5041322
1516,883.421,1,371.9008264
1517,883.684,1,465.2892562
1518,883.947,1,354.5454545
1519,884.211,1,261.9834711
1520,884.474,1,361.9834711
1521,884.737,1,373.553719
1522,885,1,338.0165289
1523,885.263,1,389.2561983
1524,885.526,1,403.3057851
1525,885.79,1,319.8347107
1526,886.053,1,412.3966942
1527,886.316,1,472.7272727
1528,886.579,1,364.4628099
1529,886.842,1,344.6280992
1530,887.105,1,366.1157025
1531,887.368,1,377.6859504
1532,887.632,1,421.4876033
1533,887.895,1,323.1404959
1534,888.158,1,377.6859504
1535,888.421,1,413.2231405
1536,888.684,1,401.6528926
1537,888.947,1,501.6528926
1538,889.211,1,311.5702479
1539,889.474,1,421.4876033
1540,889.737,1,346.2809917
1541,890,1,344.6280992
1542,890.27,1,404.9586777
1543,890.541,1,468.5950413
1544,890.811,1,479.338843
1545,891.081,1,294.214876
1546,891.351,1,314.0495868
1547,891.622,1,371.0743802
1548,891.892,1,441.322314
1549,892.162,1,409.9173554
1550,892.432,1,360.3305785
1551,892.703,1,379.338843
1552,892.973,1,280.1652893
1553,893.243,1,367.768595
1554,893.514,1,395.8677686
1555,893.784,1,462.8099174
1556,894.054,1,408.2644628
1557,894.324,1,310.7438017
1558,894.595,1,288.4297521
1559,894.865,1,296.6942149
1560,895.135,1,319.0082645
1561,895.405,1,275.2066116
1562,895.676,1,232.231405
1563,895.946,1,428.0991736
1564,896.216,1,251.2396694
1565,896.487,1,420.661157
1566,896.757,1,308.2644628
1567,897.027,1,408.2644628
1568,897.297,1,314.8760331
1569,897.568,1,414.8760331
1570,897.838,1,348.7603306
1571,898.108,1,297.5206612
1572,898.378,1,429.7520661
1573,898.649,1,337.1900826
1574,898.919,1,283.4710744
1575,899.189,1,445.4545455
1576,899.46,1,303.3057851
1577,899.73,1,368.5950413
1578,900,1,194.214876
1579,900.27,1,313.2231405
1580,900.541,1,438.8429752
1581,900.811,1,415.7024793
1582,901.081,1,392.5619835
1583,901.351,1,374.3801653
1584,901.622,1,480.1652893
1585,901.892,1,614.0495868
1586,902.162,1,378.5123967
1587,902.432,1,611.5702479
1588,902.703,1,461.9834711
1589,902.973,1,547.9338843
1590,903.243,1,729.7520661
1591,903.514,1,742.9752066
1592,903.784,1,829.7520661
1593,904.054,1,783.4710744
1594,904.324,1,730.5785124
1595,904.595,1,833.0578512
1596,904.865,1,1014.049587
1597,905.135,1,927.2727273
1598,905.405,1,819.8347107
1599,905.676,1,1042.975207
1600,905.946,1,983.4710744
1601,906.216,1,1200
1602,906.487,1,1083.471074
1603,906.757,1,1335.53719
1604,907.027,1,1422.31405
1605,907.297,1,1468.595041
1606,907.568,1,1557.024793
1607,907.838,1,1669.421488
1608,908.108,1,1804.132231
1609,908.378,1,1944.628099
1610,908.649,1,1863.636364
1611,908.919,1,2101.652893
1612,909.189,1,2061.157025
1613,909.46,1,2344.628099
1614,909.73,1,2502.479339
1615,910,1,2551.239669
1616,910.313,1,2902.479339
1617,910.625,1,3060.330579
1618,910.938,1,2711.570248
1619,911.25,1,3033.884298
1620,911.563,1,2957.85124
1621,911.875,1,3134.710744
1622,912.188,1,3142.975207
1623,912.5,1,3342.14876
1624,912.813,1,3428.92562
1625,913.125,1,3554.545455
1626,913.438,1,3584.297521
1627,913.75,1,3655.371901
1628,914.063,1,3686.77686
1629,914.375,1,3712.396694
1630,914.688,1,3820.661157
1631,915,1,3638.016529
1632,915.313,1,3930.578512
1633,915.625,1,4453.719008
1634,915.938,1,4119.834711
1635,916.25,1,4145.454545
1636,916.563,1,4101.652893
1637,916.875,1,3851.239669
1638,917.188,1,4295.041322
1639,917.5,1,4610.743802
1640,917.813,1,4344.628099
1641,918.125,1,4800.826446
1642,918.438,1,4521.487603
1643,918.75,1,4631.404959
1644,919.063,1,4700
1645,919.375,1,4600.826446
1646,919.688,1,4594.214876
1647,920,1,4812.396694
1648,920.385,1,4826.446281
1649,920.769,1,4993.38843
1650,921.154,1,4904.132231
1651,921.539,1,5057.024793
1652,921.923,1,5237.190083
1653,922.308,1,4963.636364
1654,922.692,1,5160.330579
1655,923.077,1,4962.809917
1656,923.462,1,5010.743802
1657,923.846,1,4866.115702
1658,924.231,1,4923.140496
1659,924.615,1,5160.330579
1660,925,1,5177.68595
1661,925.385,1,4873.553719
1662,925.769,1,4709.917355
1663,926.154,1,5073.553719
1664,926.539,1,5272.727273
1665,926.923,1,5157.024793
1666,927.308,1,4898.347107
1667,927.692,1,4793.38843
1668,928.077,1,4883.471074
1669,928.462,1,4851.239669
1670,928.846,1,4709.917355
1671,929.231,1,4652.066116
1672,929.615,1,4716.528926
1673,930,1,4817.355372
1674,930.25,1,4665.289256
1675,930.5,1,4490.082645
1676,930.75,1,4577.68595
1677,931,1,4320.661157
1678,931.25,1,4205.785124
1679,931.5,1,4270.247934
1680,931.75,1,4300
1681,932,1,3909.917355
1682,932.25,1,3956.198347
1683,932.5,1,4423.966942
1684,932.75,1,4242.14876
1685,933,1,4104.958678
1686,933.25,1,3812.396694
1687,933.5,1,3602.479339
1688,933.75,1,3542.975207
1689,934,1,3593.38843
1690,934.25,1,3400.826446
1691,934.5,1,3397.520661
1692,934.75,1,3521.487603
1693,935,1,2944.628099
1694,935.25,1,3215.702479
1695,935.5,1,3089.256198
1696,935.75,1,2885.950413
1697,936,1,3082.644628
1698,936.25,1,2941.322314
1699,936.5,1,2903.305785
1700,936.75,1,2744.628099
1701,937,1,2703.305785
1702,937.25,1,2591.735537
1703,937.5,1,2523.140496
1704,937.75,1,2637.190083
1705,938,1,2466.942149
1706,938.25,1,2303.305785
1707,938.5,1,2290.082645
1708,938.75,1,2370.247934
1709,939,1,2342.975207
1710,939.25,1,2243.801653
1711,939.5,1,2066.942149
1712,939.75,1,1984.297521
1713,940,1,1855.371901
1714,940.263,1,1845.454545
1715,940.526,1,1797.520661
1716,940.79,1,1777.68595
1717,941.053,1,1521.487603
1718,941.316,1,1582.644628
1719,941.579,1,1603.305785
1720,941.842,1,1470.247934
1721,942.105,1,1506.61157
1722,942.368,1,1324.793388
1723,942.632,1,1364.46281
1724,942.895,1,1247.107438
1725,943.158,1,1091.735537
1726,943.421,1,1038.842975
1727,943.684,1,883.4710744
1728,943.947,1,1037.190083
1729,944.211,1,918.1818182
1730,944.474,1,860.3305785
1731,944.737,1,900.8264463
1732,945,1,845.4545455
1733,945.263,1,795.8677686
1734,945.526,1,721.4876033
1735,945.79,1,660.3305785
1736,946.053,1,609.9173554
1737,946.316,1,594.214876
1738,946.579,1,546.2809917
1739,946.842,1,539.6694215
1740,947.105,1,718.1818182
1741,947.368,1,600
1742,947.632,1,650.4132231
1743,947.895,1,526.446281
1744,948.158,1,581.8181818
1745,948.421,1,591.7355372
1746,948.684,1,520.661157
1747,948.947,1,539.6694215
1748,949.211,1,465.2892562
1749,949.474,1,366.1157025
1750,949.737,1,534.7107438
1751,950,1,508.2644628
1752,950.286,1,657.8512397
1753,950.571,1,510.7438017
1754,950.857,1,524.7933884
1755,951.143,1,552.892562
1756,951.429,1,542.1487603
1757,951.714,1,416.5289256
1758,952,1,598.3471074
1759,952.286,1,471.0743802
1760,952.571,1,469.4214876
1761,952.857,1,584.2975207
1762,953.143,1,458.677686
1763,953.429,1,518.1818182
1764,953.714,1,557.8512397
1765,954,1,488.4297521
1766,954.286,1,412.3966942
1767,954.571,1,533.0578512
1768,954.857,1,416.5289256
1769,955.143,1,491.7355372
1770,955.429,1,478.5123967
1771,955.714,1,504.9586777
1772,956,1,539.6694215
1773,956.286,1,537.1900826
1774,956.571,1,434.7107438
1775,956.857,1,357.8512397
1776,957.143,1,521.4876033
1777,957.429,1,534.7107438
1778,957.714,1,447.9338843
1779,958,1,551.2396694
1780,958.286,1,480.1652893
1781,958.571,1,438.8429752
1782,958.857,1,581.8181818
1783,959.143,1,501.6528926
1784,959.429,1,474.3801653
1785,959.714,1,465.2892562
1786,960,1,362.8099174
1787,960.294,1,409.9173554
1788,960.588,1,539.6694215
1789,960.882,1,479.338843
1790,961.177,1,499.1735537
1791,961.471,1,576.8595041
1792,961.765,1,474.3801653
1793,962.059,1,514.0495868
1794,962.353,1,434.7107438
1795,962.647,1,405.785124
1796,962.941,1,418.1818182
1797,963.235,1,420.661157
1798,963.529,1,343.8016529
1799,963.824,1,461.1570248
1800,964.118,1,535.5371901
1801,964.412,1,564.4628099
1802,964.706,1,371.0743802
1803,965,1,519.8347107
1804,965.294,1,470.2479339
1805,965.588,1,409.0909091
1806,965.882,1,452.892562
1807,966.177,1,404.1322314
1808,966.471,1,478.5123967
1809,966.765,1,536.3636364
1810,967.059,1,406.6115702
1811,967.353,1,492.5619835
1812,967.647,1,540.4958678
1813,967.941,1,502.4793388
1814,968.235,1,488.4297521
1815,968.529,1,518.1818182
1816,968.824,1,461.9834711
1817,969.118,1,390.0826446
1818,969.412,1,347.9338843
1819,969.706,1,418.1818182
1820,970,1,433.8842975
1821,970.233,1,554.5454545
1822,970.465,1,342.1487603
1823,970.698,1,524.7933884
1824,970.93,1,475.2066116
1825,971.163,1,514.8760331
1826,971.395,1,509.9173554
1827,971.628,1,417.3553719
1828,971.861,1,485.1239669
1829,972.093,1,399.1735537
1830,972.326,1,519.8347107
1831,972.558,1,580.1652893
1832,972.791,1,428.9256198
1833,973.023,1,610.7438017
1834,973.256,1,362.8099174
1835,973.488,1,478.5123967
1836,973.721,1,504.9586777
1837,973.954,1,498.3471074
1838,974.186,1,608.2644628
1839,974.419,1,390.9090909
1840,974.651,1,495.0413223
1841,974.884,1,503.3057851
1842,975.116,1,500
1843,975.349,1,522.3140496
1844,975.581,1,354.5454545
1845,975.814,1,590.9090909
1846,976.047,1,501.6528926
1847,976.279,1,545.4545455
1848,976.512,1,508.2644628
1849,976.744,1,401.6528926
1850,976.977,1,575.2066116
1851,977.209,1,572.7272727
1852,977.442,1,567.768595
1853,977.674,1,396.6942149
1854,977.907,1,402.4793388
1855,978.14,1,519.8347107
1856,978.372,1,412.3966942
1857,978.605,1,643.8016529
1858,978.837,1,407.4380165
1859,979.07,1,557.8512397
1860,979.302,1,565.2892562
1861,979.535,1,479.338843
1862,979.768,1,482.6446281
1863,980,1,579.338843
1864,980.238,1,495.0413223
1865,980.476,1,436.3636364
1866,980.714,1,389.2561983
1867,980.952,1,590.9090909
1868,981.191,1,512.3966942
1869,981.429,1,636.3636364
1870,981.667,1,556.1983471
1871,981.905,1,485.9504132
1872,982.143,1,572.7272727
1873,982.381,1,475.2066116
1874,982.619,1,385.9504132
1875,982.857,1,534.7107438
1876,983.095,1,467.768595
1877,983.333,1,409.0909091
1878,983.571,1,452.892562
1879,983.81,1,557.8512397
1880,984.048,1,517.3553719
1881,984.286,1,589.2561983
1882,984.524,1,452.892562
1883,984.762,1,568.5950413
1884,985,1,528.9256198
1885,985.238,1,399.1735537
1886,985.476,1,425.6198347
1887,985.714,1,585.1239669
1888,985.952,1,493.3884298
1889,986.191,1,585.9504132
1890,986.429,1,466.1157025
1891,986.667,1,554.5454545
1892,986.905,1,495.8677686
1893,987.143,1,462.8099174
1894,987.381,1,500
1895,987.619,1,515.7024793
1896,987.857,1,546.2809917
1897,988.095,1,510.7438017
1898,988.333,1,376.8595041
1899,988.571,1,614.8760331
1900,988.81,1,550.4132231
1901,989.048,1,554.5454545
1902,989.286,1,531.4049587
1903,989.524,1,453.7190083
1904,989.762,1,499.1735537
1905,990,1,551.2396694
1906,990.256,1,505.785124
1907,990.513,1,536.3636364
1908,990.769,1,524.7933884
1909,991.026,1,562.8099174
1910,991.282,1,560.3305785
1911,991.539,1,660.3305785
1912,991.795,1,506.6115702
1913,992.051,1,442.1487603
1914,992.308,1,471.9008264
1915,992.564,1,450.4132231
1916,992.821,1,501.6528926
1917,993.077,1,597.5206612
1918,993.333,1,571.0743802
1919,993.59,1,567.768595
1920,993.846,1,629.7520661
1921,994.103,1,599.1735537
1922,994.359,1,417.3553719
1923,994.615,1,559.5041322
1924,994.872,1,529.7520661
1925,995.128,1,526.446281
1926,995.385,1,580.9917355
1927,995.641,1,545.4545455
1928,995.898,1,584.2975207
1929,996.154,1,676.8595041
1930,996.41,1,541.322314
1931,996.667,1,624.7933884
1932,996.923,1,554.5454545
1933,997.18,1,556.1983471
1934,997.436,1,470.2479339
1935,997.692,1,495.8677686
1936,997.949,1,585.9504132
1937,998.205,1,485.1239669
1938,998.462,1,661.9834711
1939,998.718,1,604.1322314
1940,998.974,1,561.1570248
1941,999.231,1,548.7603306
1942,999.487,1,568.5950413
1943,999.744,1,623.9669421
1944,1000,1,579.338843
1945,1000.227,1,546.2809917
1946,1000.455,1,552.892562
1947,1000.682,1,584.2975207
1948,1000.909,1,675.2066116
1949,1001.136,1,491.7355372
1950,1001.364,1,744.6280992
1951,1001.591,1,604.1322314
1952,1001.818,1,567.768595
1953,1002.045,1,637.1900826
1954,1002.273,1,452.0661157
1955,1002.5,1,757.8512397
1956,1002.727,1,668.5950413
1957,1002.955,1,498.3471074
1958,1003.182,1,598.3471074
1959,1003.409,1,678.5123967
1960,1003.636,1,630.5785124
