Pixel,WL,Used,ADC(1)
1017,736.75,1,257.8313253
1018,737,1,240.3614458
1019,737.25,1,330.7228916
1020,737.5,1,318.6746988
1021,737.75,1,250.6024096
1022,738,1,274.0963855
1023,738.25,1,342.1686747
1024,738.5,1,237.3493976
1025,738.75,1,401.2048193
1026,739,1,216.2650602
1027,739.25,1,257.8313253
1028,739.5,1,298.7951807
1029,739.75,1,226.5060241
1030,740,1,319.8795181
1031,740.313,1,287.3493976
1032,740.625,1,368.6746988
1033,740.938,1,237.9518072
1034,741.25,1,236.1445783
1035,741.563,1,292.1686747
1036,741.875,1,233.1325301
1037,742.188,1,326.5060241
1038,742.5,1,225.9036145
1039,742.813,1,257.2289157
1040,743.125,1,301.2048193
1041,743.438,1,277.1084337
1042,743.75,1,275.3012048
1043,744.063,1,304.2168675
1044,744.375,1,293.9759036
1045,744.688,1,230.7228916
1046,745,1,233.1325301
1047,745.313,1,299.3975904
1048,745.625,1,197.5903614
1049,745.938,1,315.060241
1050,746.25,1,218.0722892
1051,746.563,1,213.8554217
1052,746.875,1,234.3373494
1053,747.188,1,248.7951807
1054,747.5,1,278.9156627
1055,747.813,1,294.5783133
1056,748.125,1,268.0722892
1057,748.438,1,277.7108434
1058,748.75,1,221.686747
1059,749.063,1,316.8674699
1060,749.375,1,213.8554217
1061,749.688,1,277.1084337
1062,750,1,156.0240964
1063,750.278,1,233.1325301
1064,750.556,1,269.2771084
1065,750.833,1,173.4939759
1066,751.111,1,190.9638554
1067,751.389,1,238.5542169
1068,751.667,1,284.3373494
1069,751.945,1,257.8313253
1070,752.222,1,298.1927711
1071,752.5,1,301.8072289
1072,752.778,1,301.8072289
1073,753.056,1,369.2771084
1074,753.333,1,241.5662651
1075,753.611,1,348.7951807
1076,753.889,1,277.7108434
1077,754.167,1,245.7831325
1078,754.445,1,287.3493976
1079,754.722,1,339.1566265
1080,755,1,362.0481928
1081,755.278,1,358.4337349
1082,755.556,1,272.2891566
1083,755.833,1,349.3975904
1084,756.111,1,257.8313253
1085,756.389,1,305.4216867
1086,756.667,1,254.2168675
1087,756.945,1,313.8554217
1088,757.222,1,322.2891566
1089,757.5,1,330.7228916
1090,757.778,1,254.2168675
1091,758.056,1,372.8915663
1092,758.333,1,394.5783133
1093,758.611,1,295.7831325
1094,758.889,1,327.1084337
1095,759.167,1,321.0843373
1096,759.445,1,221.0843373
1097,759.722,1,346.9879518
1098,760,1,287.9518072
1099,760.278,1,287.9518072
1100,760.556,1,353.0120482
1101,760.833,1,224.6987952
1102,761.111,1,369.2771084
1103,761.389,1,324.6987952
1104,761.667,1,331.3253012
1105,761.945,1,345.7831325
1106,762.222,1,227.7108434
1107,762.5,1,343.373494
1108,762.778,1,240.3614458
1109,763.056,1,298.7951807
1110,763.333,1,333.1325301
1111,763.611,1,339.7590361
1112,763.889,1,358.4337349
1113,764.167,1,348.1927711
1114,764.445,1,292.7710843
1115,764.722,1,337.3493976
1116,765,1,359.6385542
1117,765.278,1,337.3493976
1118,765.556,1,311.4457831
1119,765.833,1,416.2650602
1120,766.111,1,344.5783133
1121,766.389,1,495.7831325
1122,766.667,1,387.9518072
1123,766.945,1,493.373494
1124,767.222,1,589.7590361
1125,767.5,1,418.0722892
1126,767.778,1,517.4698795
1127,768.056,1,563.8554217
1128,768.333,1,568.0722892
1129,768.611,1,607.2289157
1130,768.889,1,492.1686747
1131,769.167,1,571.686747
1132,769.445,1,579.5180723
1133,769.722,1,640.9638554
1134,770,1,659.6385542
1135,770.345,1,635.5421687
1136,770.69,1,731.9277108
1137,771.035,1,753.6144578
1138,771.379,1,662.0481928
1139,771.724,1,777.7108434
1140,772.069,1,748.7951807
1141,772.414,1,748.7951807
1142,772.759,1,745.1807229
1143,773.104,1,779.5180723
1144,773.448,1,773.4939759
1145,773.793,1,787.9518072
1146,774.138,1,786.1445783
1147,774.483,1,898.7951807
1148,774.828,1,983.1325301
1149,775.172,1,968.0722892
1150,775.517,1,994.5783133
1151,775.862,1,1150
1152,776.207,1,1194.578313
1153,776.552,1,1247.590361
1154,776.897,1,1317.46988
1155,777.241,1,1289.156627
1156,777.586,1,1376.506024
1157,777.931,1,1338.554217
1158,778.276,1,1437.951807
1159,778.621,1,1547.590361
1160,778.966,1,1538.554217
1161,779.31,1,1753.614458
1162,779.655,1,1718.674699
1163,780,1,1940.361446
1164,780.286,1,1990.963855
1165,780.571,1,2005.421687
1166,780.857,1,2288.554217
1167,781.143,1,2437.951807
1168,781.429,1,2539.759036
1169,781.714,1,2609.036145
1170,782,1,2642.771084
1171,782.286,1,3057.228916
1172,782.571,1,3152.409639
1173,782.857,1,3406.024096
1174,783.143,1,3707.228916
1175,783.429,1,4110.240964
1176,783.714,1,4318.674699
1177,784,1,4339.759036
1178,784.286,1,4871.686747
1179,784.571,1,4886.746988
1180,784.857,1,5165.060241
1181,785.143,1,5343.975904
1182,785.429,1,5506.626506
1183,785.714,1,6306.024096
1184,786,1,6529.518072
1185,786.286,1,7110.240964
1186,786.571,1,7081.325301
1187,786.857,1,7084.939759
1188,787.143,1,7517.46988
1189,787.429,1,7390.361446
1190,787.714,1,7598.795181
1191,788,1,7933.13253
1192,788.286,1,8156.626506
1193,788.571,1,8463.253012
1194,788.857,1,8734.337349
1195,789.143,1,9251.204819
1196,789.429,1,9862.650602
1197,789.714,1,9520.481928
1198,790,1,9645.180723
1199,790.294,1,9830.120482
1200,790.588,1,9569.879518
1201,790.882,1,9907.228916
1202,791.177,1,9915.060241
1203,791.471,1,9809.036145
1204,791.765,1,10351.80723
1205,792.059,1,10713.85542
1206,792.353,1,10493.9759
1207,792.647,1,11181.3253
1208,792.941,1,11341.56627
1209,793.235,1,11234.33735
1210,793.529,1,11169.27711
1211,793.824,1,11425.90361
1212,794.118,1,11356.62651
1213,794.412,1,11618.6747
1214,794.706,1,11652.40964
1215,795,1,11650
1216,795.294,1,11641.56627
1217,795.588,1,11609.03614
1218,795.882,1,11213.85542
1219,796.177,1,11809.03614
1220,796.471,1,11907.22892
1221,796.765,1,11636.14458
1222,797.059,1,11276.50602
1223,797.353,1,11022.28916
1224,797.647,1,11680.12048
1225,797.941,1,12268.07229
1226,798.235,1,11564.45783
1227,798.529,1,10954.81928
1228,798.824,1,10459.63855
1229,799.118,1,10105.42169
1230,799.412,1,10196.98795
1231,799.706,1,10146.98795
1232,800,1,10065.66265
1233,800.357,1,10031.92771
1234,800.714,1,9853.614458
1235,801.071,1,9757.831325
1236,801.429,1,9445.180723
1237,801.786,1,9168.072289
1238,802.143,1,9459.638554
1239,802.5,1,8815.060241
1240,802.857,1,8475.903614
1241,803.214,1,8400
1242,803.571,1,7992.168675
1243,803.929,1,8119.277108
1244,804.286,1,8199.39759
1245,804.643,1,7674.096386
1246,805,1,7245.783133
1247,805.357,1,7011.445783
1248,805.714,1,6846.385542
1249,806.071,1,6999.39759
1250,806.429,1,6399.39759
1251,806.786,1,6075.301205
1252,807.143,1,5937.349398
1253,807.5,1,5751.204819
1254,807.857,1,5723.493976
1255,808.214,1,5278.313253
1256,808.571,1,4806.626506
1257,808.929,1,4772.891566
1258,809.286,1,5043.373494
1259,809.643,1,4757.228916
1260,810,1,4462.650602
1261,810.313,1,4104.216867
1262,810.625,1,3990.963855
1263,810.938,1,3718.072289
1264,811.25,1,3675.903614
1265,811.563,1,3503.012048
1266,811.875,1,3265.060241
1267,812.188,1,3243.975904
1268,812.5,1,3052.409639
1269,812.813,1,2986.144578
1270,813.125,1,2946.385542
1271,813.438,1,2594.578313
1272,813.75,1,2670.481928
1273,814.063,1,2330.722892
1274,814.375,1,2304.216867
1275,814.688,1,2087.349398
1276,815,1,2003.012048
1277,815.313,1,1753.614458
1278,815.625,1,1725.903614
1279,815.938,1,1602.409639
1280,816.25,1,1507.228916
1281,816.563,1,1460.843373
1282,816.875,1,1090.963855
1283,817.188,1,1164.457831
1284,817.5,1,1050.60241
1285,817.813,1,951.2048193
1286,818.125,1,869.2771084
1287,818.438,1,901.2048193
1288,818.75,1,811.4457831
1289,819.063,1,707.2289157
1290,819.375,1,657.2289157
1291,819.688,1,596.9879518
1292,820,1,647.5903614
1293,820.303,1,550
1294,820.606,1,431.9277108
1295,820.909,1,494.5783133
1296,821.212,1,517.4698795
1297,821.515,1,406.0240964
1298,821.818,1,389.7590361
1299,822.121,1,398.7951807
1300,822.424,1,454.8192771
1301,822.727,1,370.4819277
1302,823.03,1,406.0240964
1303,823.333,1,357.8313253
1304,823.636,1,254.8192771
1305,823.939,1,389.1566265
1306,824.242,1,206.0240964
1307,824.546,1,344.5783133
1308,824.849,1,375.9036145
1309,825.152,1,330.1204819
1310,825.455,1,326.5060241
1311,825.758,1,303.0120482
1312,826.061,1,318.0722892
1313,826.364,1,416.2650602
1314,826.667,1,318.6746988
1315,826.97,1,293.373494
1316,827.273,1,337.9518072
1317,827.576,1,339.7590361
1318,827.879,1,220.4819277
1319,828.182,1,354.2168675
1320,828.485,1,314.4578313
1321,828.788,1,336.1445783
1322,829.091,1,268.6746988
1323,829.394,1,236.1445783
1324,829.697,1,315.060241
1325,830,1,306.0240964
1326,830.313,1,374.6987952
1327,830.625,1,266.2650602
1328,830.938,1,260.2409639
1329,831.25,1,334.939759
1330,831.563,1,177.1084337
1331,831.875,1,323.4939759
1332,832.188,1,250.6024096
1333,832.5,1,258.4337349
1334,832.813,1,317.4698795
1335,833.125,1,359.6385542
1336,833.438,1,254.2168675
1337,833.75,1,315.6626506
1338,834.063,1,310.2409639
1339,834.375,1,286.1445783
1340,834.688,1,292.7710843
1341,835,1,242.7710843
1342,835.313,1,169.8795181
1343,835.625,1,291.5662651
1344,835.938,1,233.1325301
1345,836.25,1,338.5542169
1346,836.563,1,309.6385542
1347,836.875,1,292.1686747
1348,837.188,1,348.7951807
1349,837.5,1,302.4096386
1350,837.813,1,303.0120482
1351,838.125,1,331.3253012
1352,838.438,1,238.5542169
1353,838.75,1,277.7108434
1354,839.063,1,151.2048193
1355,839.375,1,274.0963855
1356,839.688,1,308.4337349
1357,840,1,272.2891566
1358,840.294,1,358.4337349
1359,840.588,1,198.1927711
1360,840.882,1,255.4216867
1361,841.177,1,307.8313253
1362,841.471,1,250
1363,841.765,1,278.9156627
1364,842.059,1,201.8072289
1365,842.353,1,274.6987952
1366,842.647,1,227.7108434
1367,842.941,1,336.1445783
1368,843.235,1,350
1369,843.529,1,286.1445783
1370,843.824,1,292.1686747
1371,844.118,1,306.0240964
1372,844.412,1,229.5180723
1373,844.706,1,269.2771084
1374,845,1,218.6746988
1375,845.294,1,301.2048193
1376,845.588,1,264.4578313
1377,845.882,1,375.9036145
1378,846.177,1,251.2048193
1379,846.471,1,307.8313253
1380,846.765,1,292.1686747
1381,847.059,1,171.686747
1382,847.353,1,315.6626506
1383,847.647,1,321.0843373
1384,847.941,1,257.2289157
1385,848.235,1,300.6024096
1386,848.529,1,151.2048193
1387,848.824,1,244.5783133
1388,849.118,1,393.9759036
1389,849.412,1,303.0120482
1390,849.706,1,285.5421687
1391,850,1,223.4939759
1392,850.238,1,298.1927711
1393,850.476,1,301.2048193
1394,850.714,1,292.1686747
1395,850.952,1,346.9879518
1396,851.191,1,295.1807229
1397,851.429,1,223.4939759
1398,851.667,1,257.2289157
1399,851.905,1,307.2289157
1400,852.143,1,274.6987952
1401,852.381,1,272.8915663
1402,852.619,1,195.7831325
1403,852.857,1,252.4096386
1404,853.095,1,272.8915663
1405,853.333,1,302.4096386
1406,853.571,1,287.3493976
1407,853.81,1,329.5180723
1408,854.048,1,259.6385542
1409,854.286,1,361.4457831
1410,854.524,1,278.9156627
1411,854.762,1,216.2650602
1412,855,1,328.313253
1413,855.238,1,239.1566265
1414,855.476,1,245.1807229
1415,855.714,1,288.5542169
1416,855.952,1,259.6385542
1417,856.191,1,357.2289157
1418,856.429,1,279.5180723
1419,856.667,1,301.2048193
1420,856.905,1,278.9156627
1421,857.143,1,219.8795181
1422,857.381,1,281.3253012
1423,857.619,1,173.4939759
1424,857.857,1,309.0361446
1425,858.095,1,277.7108434
1426,858.333,1,283.7349398
1427,858.571,1,303.0120482
1428,858.81,1,247.5903614
1429,859.048,1,228.313253
1430,859.286,1,284.939759
1431,859.524,1,287.3493976
1432,859.762,1,273.4939759
1433,860,1,228.313253
1434,860.357,1,278.313253
1435,860.714,1,140.9638554
1436,861.071,1,301.2048193
1437,861.429,1,278.9156627
1438,861.786,1,304.8192771
1439,862.143,1,287.3493976
1440,862.5,1,162.0481928
1441,862.857,1,339.7590361
1442,863.214,1,159.6385542
1443,863.571,1,362.6506024
1444,863.929,1,253.6144578
1445,864.286,1,212.6506024
1446,864.643,1,340.9638554
1447,865,1,207.2289157
1448,865.357,1,349.3975904
1449,865.714,1,251.2048193
1450,866.071,1,210.2409639
1451,866.429,1,236.746988
1452,866.786,1,284.3373494
1453,867.143,1,223.4939759
1454,867.5,1,272.8915663
1455,867.857,1,251.8072289
1456,868.214,1,286.1445783
1457,868.571,1,218.6746988
1458,868.929,1,289.7590361
1459,869.286,1,182.5301205
1460,869.643,1,216.8674699
1461,870,1,180.7228916
1462,870.238,1,262.0481928
1463,870.476,1,326.5060241
1464,870.714,1,246.3855422
1465,870.952,1,266.8674699
1466,871.191,1,180.1204819
1467,871.429,1,270.4819277
1468,871.667,1,259.6385542
1469,871.905,1,183.7349398
1470,872.143,1,224.6987952
1471,872.381,1,162.0481928
1472,872.619,1,263.253012
1473,872.857,1,336.746988
1474,873.095,1,239.1566265
1475,873.333,1,312.6506024
1476,873.571,1,288.5542169
1477,873.81,1,158.4337349
1478,874.048,1,284.3373494
1479,874.286,1,258.4337349
1480,874.524,1,198.1927711
1481,874.762,1,152.4096386
1482,875,1,168.6746988
1483,875.238,1,168.6746988
1484,875.476,1,222.2891566
1485,875.714,1,230.1204819
1486,875.952,1,222.2891566
1487,876.191,1,228.9156627
1488,876.429,1,196.3855422
1489,876.667,1,165.6626506
1490,876.905,1,137.9518072
1491,877.143,1,115.6626506
1492,877.381,1,178.9156627
1493,877.619,1,37.95180723
1494,877.857,1,210.2409639
1495,878.095,1,191.5662651
1496,878.333,1,205.4216867
1497,878.571,1,173.4939759
1498,878.81,1,115.060241
1499,879.048,1,233.1325301
1500,879.286,1,263.8554217
1501,879.524,1,150.6024096
1502,879.762,1,193.373494
1503,880,1,192.1686747
1504,880.263,1,165.060241
1505,880.526,1,384.939759
1506,880.79,1,298.7951807
1507,881.053,1,211.4457831
1508,881.316,1,227.1084337
1509,881.579,1,218.6746988
1510,881.842,1,175.3012048
1511,882.105,1,312.0481928
1512,882.368,1,275.9036145
1513,882.632,1,203.0120482
1514,882.895,1,177.7108434
1515,883.158,1,168.6746988
1516,883.421,1,260.8433735
1517,883.684,1,318.6746988
1518,883.947,1,248.7951807
1519,884.211,1,177.7108434
1520,884.474,1,225.9036145
1521,884.737,1,233.1325301
1522,885,1,233.1325301
1523,885.263,1,295.7831325
1524,885.526,1,310.8433735
1525,885.79,1,221.686747
1526,886.053,1,289.1566265
1527,886.316,1,322.2891566
1528,886.579,1,257.8313253
1529,886.842,1,224.0963855
1530,887.105,1,263.253012
1531,887.368,1,254.2168675
1532,887.632,1,281.3253012
1533,887.895,1,247.5903614
1534,888.158,1,262.6506024
1535,888.421,1,326.5060241
1536,888.684,1,278.9156627
1537,888.947,1,333.1325301
1538,889.211,1,178.9156627
1539,889.474,1,262.6506024
1540,889.737,1,212.0481928
1541,890,1,204.8192771
1542,890.27,1,224.6987952
1543,890.541,1,245.1807229
1544,890.811,1,310.8433735
1545,891.081,1,229.5180723
1546,891.351,1,164.4578313
1547,891.622,1,210.8433735
1548,891.892,1,245.1807229
1549,892.162,1,189.7590361
1550,892.432,1,221.686747
1551,892.703,1,214.4578313
1552,892.973,1,127.1084337
1553,893.243,1,240.9638554
1554,893.514,1,233.1325301
1555,893.784,1,277.7108434
1556,894.054,1,223.4939759
1557,894.324,1,151.2048193
1558,894.595,1,153.0120482
1559,894.865,1,156.0240964
1560,895.135,1,181.3253012
1561,895.405,1,125.9036145
1562,895.676,1,98.19277108
1563,895.946,1,197.5903614
1564,896.216,1,84.93975904
1565,896.487,1,236.1445783
1566,896.757,1,140.3614458
1567,897.027,1,190.3614458
1568,897.297,1,131.9277108
1569,897.568,1,205.4216867
1570,897.838,1,118.0722892
1571,898.108,1,70.48192771
1572,898.378,1,164.4578313
1573,898.649,1,90.36144578
1574,898.919,1,54.81927711
1575,899.189,1,175.9036145
1576,899.46,1,81.3253012
1577,899.73,1,126.5060241
1578,900,1,33.73493976
1579,900.27,1,121.686747
1580,900.541,1,173.4939759
1581,900.811,1,144.5783133
1582,901.081,1,143.373494
1583,901.351,1,116.8674699
1584,901.622,1,200
1585,901.892,1,236.746988
1586,902.162,1,98.79518072
1587,902.432,1,264.4578313
1588,902.703,1,105.4216867
1589,902.973,1,180.1204819
1590,903.243,1,243.373494
1591,903.514,1,244.5783133
1592,903.784,1,296.3855422
1593,904.054,1,217.4698795
1594,904.324,1,207.8313253
1595,904.595,1,238.5542169
1596,904.865,1,275.3012048
1597,905.135,1,227.1084337
1598,905.405,1,137.9518072
1599,905.676,1,303.6144578
1600,905.946,1,174.0963855
1601,906.216,1,352.4096386
1602,906.487,1,181.3253012
1603,906.757,1,330.7228916
1604,907.027,1,346.3855422
1605,907.297,1,298.1927711
1606,907.568,1,240.9638554
1607,907.838,1,286.746988
1608,908.108,1,241.5662651
1609,908.378,1,300.6024096
1610,908.649,1,177.7108434
1611,908.919,1,351.2048193
1612,909.189,1,259.0361446
1613,909.46,1,275.3012048
1614,909.73,1,356.0240964
1615,910,1,230.7228916
1616,910.313,1,339.1566265
1617,910.625,1,335.5421687
1618,910.938,1,206.0240964
1619,911.25,1,263.8554217
1620,911.563,1,243.9759036
1621,911.875,1,277.7108434
1622,912.188,1,280.1204819
1623,912.5,1,386.1445783
1624,912.813,1,277.7108434
1625,913.125,1,303.6144578
1626,913.438,1,284.3373494
1627,913.75,1,310.2409639
1628,914.063,1,279.5180723
1629,914.375,1,310.2409639
1630,914.688,1,301.8072289
1631,915,1,326.5060241
1632,915.313,1,296.3855422
1633,915.625,1,389.7590361
1634,915.938,1,307.8313253
1635,916.25,1,385.5421687
1636,916.563,1,327.1084337
1637,916.875,1,248.1927711
1638,917.188,1,317.4698795
1639,917.5,1,372.8915663
1640,917.813,1,313.253012
1641,918.125,1,380.7228916
1642,918.438,1,236.1445783
1643,918.75,1,334.3373494
1644,919.063,1,384.3373494
1645,919.375,1,281.3253012
1646,919.688,1,340.9638554
1647,920,1,308.4337349
1648,920.385,1,319.2771084
1649,920.769,1,310.2409639
1650,921.154,1,277.1084337
1651,921.539,1,290.9638554
1652,921.923,1,350
1653,922.308,1,315.6626506
1654,922.692,1,293.9759036
1655,923.077,1,330.7228916
1656,923.462,1,353.6144578
1657,923.846,1,256.0240964
1658,924.231,1,280.7228916
1659,924.615,1,329.5180723
1660,925,1,360.2409639
1661,925.385,1,295.7831325
1662,925.769,1,293.9759036
1663,926.154,1,366.8674699
1664,926.539,1,318.6746988
1665,926.923,1,416.2650602
1666,927.308,1,274.6987952
1667,927.692,1,284.3373494
1668,928.077,1,369.8795181
1669,928.462,1,224.6987952
1670,928.846,1,263.8554217
1671,929.231,1,348.7951807
1672,929.615,1,385.5421687
1673,930,1,383.1325301
1674,930.25,1,305.4216867
1675,930.5,1,286.1445783
1676,930.75,1,260.2409639
1677,931,1,322.8915663
1678,931.25,1,265.060241
1679,931.5,1,263.8554217
1680,931.75,1,380.1204819
1681,932,1,189.7590361
1682,932.25,1,319.8795181
1683,932.5,1,368.6746988
1684,932.75,1,329.5180723
1685,933,1,333.1325301
1686,933.25,1,295.1807229
1687,933.5,1,257.8313253
1688,933.75,1,269.8795181
1689,934,1,290.9638554
1690,934.25,1,290.9638554
1691,934.5,1,290.9638554
1692,934.75,1,390.3614458
1693,935,1,241.5662651
1694,935.25,1,301.2048193
1695,935.5,1,339.1566265
1696,935.75,1,303.0120482
1697,936,1,390.9638554
1698,936.25,1,233.1325301
1699,936.5,1,374.0963855
1700,936.75,1,284.939759
1701,937,1,265.060241
1702,937.25,1,325.9036145
1703,937.5,1,271.686747
1704,937.75,1,409.0361446
1705,938,1,274.6987952
1706,938.25,1,268.6746988
1707,938.5,1,327.1084337
1708,938.75,1,339.1566265
1709,939,1,356.0240964
1710,939.25,1,326.5060241
1711,939.5,1,310.2409639
1712,939.75,1,333.1325301
1713,940,1,351.2048193
1714,940.263,1,350
1715,940.526,1,252.4096386
1716,940.79,1,396.9879518
1717,941.053,1,253.0120482
1718,941.316,1,318.6746988
1719,941.579,1,345.7831325
1720,941.842,1,333.7349398
1721,942.105,1,384.939759
1722,942.368,1,291.5662651
1723,942.632,1,345.1807229
1724,942.895,1,331.3253012
1725,943.158,1,294.5783133
1726,943.421,1,309.0361446
1727,943.684,1,262.6506024
1728,943.947,1,421.0843373
1729,944.211,1,360.8433735
1730,944.474,1,319.2771084
1731,944.737,1,381.9277108
1732,945,1,340.3614458
1733,945.263,1,353.6144578
1734,945.526,1,331.3253012
1735,945.79,1,292.1686747
1736,946.053,1,305.4216867
1737,946.316,1,310.2409639
1738,946.579,1,298.1927711
1739,946.842,1,325.9036145
1740,947.105,1,431.3253012
1741,947.368,1,348.7951807
1742,947.632,1,383.1325301
1743,947.895,1,300.6024096
1744,948.158,1,362.0481928
1745,948.421,1,371.0843373
1746,948.684,1,326.5060241
1747,948.947,1,321.686747
1748,949.211,1,291.5662651
1749,949.474,1,222.2891566
1750,949.737,1,318.6746988
1751,950,1,313.253012
1752,950.286,1,417.4698795
1753,950.571,1,324.6987952
1754,950.857,1,325.9036145
1755,951.143,1,368.0722892
1756,951.429,1,325.9036145
1757,951.714,1,268.0722892
1758,952,1,359.6385542
1759,952.286,1,298.1927711
1760,952.571,1,289.7590361
1761,952.857,1,398.1927711
1762,953.143,1,289.7590361
1763,953.429,1,370.4819277
1764,953.714,1,385.5421687
1765,954,1,334.939759
1766,954.286,1,289.1566265
1767,954.571,1,392.1686747
1768,954.857,1,295.7831325
1769,955.143,1,345.7831325
1770,955.429,1,341.5662651
1771,955.714,1,361.4457831
1772,956,1,379.5180723
1773,956.286,1,365.6626506
1774,956.571,1,305.4216867
1775,956.857,1,233.7349398
1776,957.143,1,349.3975904
1777,957.429,1,362.6506024
1778,957.714,1,295.7831325
1779,958,1,368.6746988
1780,958.286,1,308.4337349
1781,958.571,1,279.5180723
1782,958.857,1,404.2168675
1783,959.143,1,335.5421687
1784,959.429,1,340.3614458
1785,959.714,1,322.2891566
1786,960,1,223.4939759
1787,960.294,1,314.4578313
1788,960.588,1,372.8915663
1789,960.882,1,322.2891566
1790,961.177,1,360.8433735
1791,961.471,1,404.8192771
1792,961.765,1,348.7951807
1793,962.059,1,398.1927711
1794,962.353,1,337.3493976
1795,962.647,1,318.0722892
1796,962.941,1,346.9879518
1797,963.235,1,327.1084337
1798,963.529,1,247.5903614
1799,963.824,1,362.0481928
1800,964.118,1,373.4939759
1801,964.412,1,388.5542169
1802,964.706,1,284.3373494
1803,965,1,343.9759036
1804,965.294,1,312.6506024
1805,965.588,1,271.686747
1806,965.882,1,362.0481928
1807,966.177,1,244.5783133
1808,966.471,1,319.8795181
1809,966.765,1,368.6746988
1810,967.059,1,259.0361446
1811,967.353,1,356.0240964
1812,967.647,1,387.3493976
1813,967.941,1,324.6987952
1814,968.235,1,343.9759036
1815,968.529,1,351.8072289
1816,968.824,1,327.1084337
1817,969.118,1,291.5662651
1818,969.412,1,266.2650602
1819,969.706,1,312.0481928
1820,970,1,322.8915663
1821,970.233,1,424.0963855
1822,970.465,1,274.0963855
1823,970.698,1,392.1686747
1824,970.93,1,352.4096386
1825,971.163,1,384.3373494
1826,971.395,1,378.9156627
1827,971.628,1,317.4698795
1828,971.861,1,382.5301205
1829,972.093,1,276.5060241
1830,972.326,1,371.0843373
1831,972.558,1,412.0481928
1832,972.791,1,318.6746988
1833,973.023,1,430.1204819
1834,973.256,1,244.5783133
1835,973.488,1,334.939759
1836,973.721,1,351.2048193
1837,973.954,1,348.7951807
1838,974.186,1,425.9036145
1839,974.419,1,309.0361446
1840,974.651,1,366.2650602
1841,974.884,1,356.0240964
1842,975.116,1,339.1566265
1843,975.349,1,356.626506
1844,975.581,1,264.4578313
1845,975.814,1,426.5060241
1846,976.047,1,348.7951807
1847,976.279,1,394.5783133
1848,976.512,1,377.1084337
1849,976.744,1,283.7349398
1850,976.977,1,415.6626506
1851,977.209,1,418.6746988
1852,977.442,1,412.6506024
1853,977.674,1,281.9277108
1854,977.907,1,281.9277108
1855,978.14,1,368.6746988
1856,978.372,1,280.1204819
1857,978.605,1,475.3012048
1858,978.837,1,284.939759
1859,979.07,1,370.4819277
1860,979.302,1,372.8915663
1861,979.535,1,337.3493976
1862,979.768,1,362.6506024
1863,980,1,397.5903614
1864,980.238,1,348.1927711
1865,980.476,1,290.9638554
1866,980.714,1,256.0240964
1867,980.952,1,380.7228916
1868,981.191,1,346.9879518
1869,981.429,1,412.0481928
1870,981.667,1,388.5542169
1871,981.905,1,368.0722892
1872,982.143,1,400.6024096
1873,982.381,1,343.9759036
1874,982.619,1,283.1325301
1875,982.857,1,365.6626506
1876,983.095,1,318.0722892
1877,983.333,1,277.7108434
1878,983.571,1,290.9638554
1879,983.81,1,391.5662651
1880,984.048,1,341.5662651
1881,984.286,1,383.1325301
1882,984.524,1,304.2168675
1883,984.762,1,357.8313253
1884,985,1,337.3493976
1885,985.238,1,258.4337349
1886,985.476,1,270.4819277
1887,985.714,1,401.8072289
1888,985.952,1,341.5662651
1889,986.191,1,393.9759036
1890,986.429,1,324.0963855
1891,986.667,1,345.1807229
1892,986.905,1,312.0481928
1893,987.143,1,292.1686747
1894,987.381,1,324.0963855
1895,987.619,1,319.8795181
1896,987.857,1,371.686747
1897,988.095,1,326.5060241
1898,988.333,1,258.4337349
1899,988.571,1,404.2168675
1900,988.81,1,353.0120482
1901,989.048,1,393.9759036
1902,989.286,1,345.7831325
1903,989.524,1,304.2168675
1904,989.762,1,304.2168675
1905,990,1,360.8433735
1906,990.256,1,298.7951807
1907,990.513,1,334.939759
1908,990.769,1,358.4337349
1909,991.026,1,315.060241
1910,991.282,1,280.1204819
1911,991.539,1,391.5662651
1912,991.795,1,290.9638554
1913,992.051,1,276.5060241
1914,992.308,1,296.9879518
1915,992.564,1,275.9036145
1916,992.821,1,303.6144578
1917,993.077,1,351.2048193
1918,993.333,1,375.3012048
1919,993.59,1,343.9759036
1920,993.846,1,388.5542169
1921,994.103,1,331.9277108
1922,994.359,1,228.313253
1923,994.615,1,319.8795181
1924,994.872,1,299.3975904
1925,995.128,1,312.0481928
1926,995.385,1,343.373494
1927,995.641,1,309.0361446
1928,995.898,1,354.2168675
1929,996.154,1,409.0361446
1930,996.41,1,301.2048193
1931,996.667,1,351.8072289
1932,996.923,1,353.6144578
1933,997.18,1,313.253012
1934,997.436,1,256.0240964
1935,997.692,1,279.5180723
1936,997.949,1,340.9638554
1937,998.205,1,264.4578313
1938,998.462,1,378.9156627
1939,998.718,1,353.6144578
1940,998.974,1,302.4096386
1941,999.231,1,286.1445783
1942,999.487,1,300.6024096
1943,999.744,1,318.6746988
1944,1000,1,307.2289157
1945,1000.227,1,283.7349398
1946,1000.455,1,246.3855422
1947,1000.682,1,321.0843373
1948,1000.909,1,351.2048193
1949,1001.136,1,271.686747
1950,1001.364,1,448.1927711
1951,1001.591,1,307.2289157
1952,1001.818,1,307.8313253
1953,1002.045,1,339.7590361
1954,1002.273,1,236.746988
1955,1002.5,1,418.0722892
1956,1002.727,1,329.5180723
1957,1002.955,1,254.8192771
1958,1003.182,1,313.253012
1959,1003.409,1,363.8554217
1960,1003.636,1,342.1686747
1961,1003.864,1,296.3855422
